PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_OVERALL,Total_Sales_Price
P00538,T Nagar,1675,2014-01-22,82,1.0,1.0,4,Normal Sale,1,1969-02-02,Others,NoSewr ,Paved,RH,3.39,13376206
P00976,T Nagar,1860,2013-03-26,76,2.0,1.0,5,AdjLand,0,2001-03-29,Others,All Pub,Paved,RH,3.665,14678150
P04463,T Nagar,1819,2010-08-26,166,2.0,1.0,5,AdjLand,0,1995-08-30,House,NoSewr ,Gravel,RM,3.775,14787084
P03810,T Nagar,1564,2011-01-07,113,1.0,1.0,4,Family,1,2006-01-08,House,All Pub,Gravel,RH,3.635,13128937
P09329,T Nagar,1784,2007-01-15,97,1.0,1.0,4,Family,1,1983-01-21,House,ELO,Paved,RH,3.065,12858199
P05175,T Nagar,1829,2010-04-15,197,2.0,1.0,5,AdjLand,1,1969-04-25,House,All Pub,Gravel,RM,3.265,15455746
P05334,T Nagar,1993,2010-03-15,76,2.0,1.0,5,Partial,0,1994-03-19,House,NoSewr ,Gravel,RH,3.26,13532423
P01968,T Nagar,1844,2012-01-07,126,2.0,1.0,5,Partial,0,1992-01-12,Others,NoSewr ,No Access,RL,3.735,13532908
P06628,T Nagar,1908,2009-07-11,123,2.0,1.0,5,AdjLand,0,2001-07-13,Others,All Pub,Gravel,RL,2.44,15888288
P01912,T Nagar,1947,2012-01-16,66,2.0,1.0,5,Partial,1,1968-01-27,House,NoSewr ,Paved,RM,3.1,14661943
P01442,T Nagar,1613,2012-05-04,14,1.0,1.0,4,Partial,1,1986-05-11,House,NoSewr ,Gravel,RL,4.03,13285937
P06734,T Nagar,1984,2009-06-09,78,2.0,1.0,5,Normal Sale,1,1985-06-15,House,All Pub,Gravel,RM,3.68,16189223
P05336,T Nagar,1519,2010-03-15,24,1.0,1.0,4,Family,0,1974-03-24,Commercial,NoSeWa,Paved,RM,3.03,18370265
P01006,T Nagar,1775,2013-03-06,136,1.0,1.0,4,Family,0,1980-03-14,Others,All Pub,Paved,RL,4.15,13882123
P01430,T Nagar,1674,2012-05-11,22,1.0,1.0,4,Partial,1,1978-05-20,House,All Pub,Gravel,RM,2.835,14040402
P01533,T Nagar,1594,2012-03-23,0,1.0,1.0,4,Family,0,1988-03-29,Commercial,All Pub,No Access,RH,4.5,17891829
P01244,T Nagar,1596,2012-10-02,89,1.0,1.0,4,Normal Sale,0,2002-10-05,Commercial,NoSewr ,Gravel,RL,2.97,19633255
P05030,T Nagar,1745,2010-05-14,91,1.0,1.0,4,Family,0,2005-05-15,Others,NoSeWa,Paved,RM,3.83,14474162
P01424,T Nagar,1822,2012-05-13,121,2.0,1.0,5,Normal Sale,0,1996-05-17,Others,All Pub,Gravel,RM,3.91,15802694
P03991,T Nagar,1713,2010-11-29,99,1.0,1.0,4,Family,1,1989-12-04,Others,NoSewr ,No Access,RH,2.85,13188755
P00200,T Nagar,1868,2014-09-27,160,2.0,1.0,5,Ab Normal,0,1985-10-04,Others,NoSewr ,Gravel,RL,3.895,14892476
P04129,T Nagar,1572,2010-10-31,170,1.0,1.0,4,Family,0,1987-11-06,Commercial,ELO,Paved,RM,3.57,18819511
P07537,T Nagar,1762,2008-10-11,188,1.0,1.0,4,Partial,1,1990-10-16,Others,ELO,No Access,RM,3.035,14432363
P00833,T Nagar,1944,2013-06-25,161,2.0,1.0,5,AdjLand,0,2002-06-28,Others,NoSeWa,Paved,RL,3.27,15434288
P00125,T Nagar,1601,2014-11-24,75,1.0,1.0,4,Family,1,2003-11-27,Others,NoSeWa,No Access,RH,3.795,12741055
P02786,T Nagar,1745,2011-07-27,189,1.0,1.0,4,Family,0,1992-07-31,Others,ELO,Paved,RH,2.775,12795681
P07226,T Nagar,1616,2009-01-15,44,1.0,1.0,4,AdjLand,1,1983-01-22,Others,ELO,Gravel,RL,3.61,14779978
P01118,T Nagar,1865,2012-12-12,131,2.0,1.0,5,Ab Normal,1,2001-12-15,House,NoSeWa,Gravel,RL,2.98,14747963
P01302,T Nagar,1715,2012-08-22,27,1.0,1.0,4,AdjLand,1,1976-08-31,House,NoSewr ,Gravel,RL,2.925,14205085
P03413,T Nagar,1745,2011-04-01,169,1.0,1.0,4,Partial,0,1980-04-08,Others,ELO,Paved,RL,3.42,13048048
P08628,T Nagar,1595,2007-10-16,136,1.0,1.0,4,Normal Sale,0,1985-10-21,Commercial,NoSeWa,Paved,RM,3.065,19551249
P05391,T Nagar,1773,2010-03-05,131,1.0,1.0,4,Partial,0,1980-03-12,House,NoSeWa,Gravel,RL,2.35,12624869
P00757,T Nagar,1838,2013-08-17,75,2.0,1.0,5,Ab Normal,1,1980-08-25,House,ELO,No Access,RL,3.91,13205641
P09332,T Nagar,1562,2007-01-14,3,1.0,1.0,4,Normal Sale,1,1997-01-16,House,NoSeWa,No Access,RL,3.97,12511338
P00475,T Nagar,1920,2014-03-16,86,2.0,1.0,5,Ab Normal,1,1972-03-26,House,NoSeWa,Paved,RM,3.13,14580931
P01607,T Nagar,1779,2012-03-10,153,1.0,1.0,4,Ab Normal,1,1976-03-19,Others,NoSeWa,Paved,RL,4.02,14558379
P01011,T Nagar,1553,2013-02-28,139,1.0,1.0,4,Normal Sale,1,1997-03-04,Commercial,All Pub,Paved,RH,2.49,19302056
P03888,T Nagar,1533,2010-12-21,107,1.0,1.0,4,AdjLand,0,1989-12-26,Others,NoSewr ,No Access,RM,3.36,13294534
P06462,T Nagar,1861,2009-08-13,132,2.0,1.0,5,Ab Normal,0,1995-08-17,Others,ELO,Paved,RM,3.475,15262089
P03717,T Nagar,1569,2011-01-25,97,1.0,1.0,4,Partial,0,1999-01-28,Others,All Pub,Gravel,RH,3.6,12659977
P04893,T Nagar,1779,2010-06-09,44,1.0,1.0,4,Family,0,1990-06-14,Others,ELO,No Access,RM,3.575,13669875
P00017,T Nagar,1938,2015-02-10,200,2.0,1.0,5,AdjLand,0,1996-02-15,House,NoSeWa,No Access,RL,3.805,13348867
P06792,T Nagar,1888,2009-05-22,52,2.0,1.0,5,Partial,1,1967-06-02,Others,ELO,No Access,RM,2.865,14673921
P07624,T Nagar,1915,2008-09-17,195,2.0,1.0,5,Ab Normal,1,1970-09-27,Others,NoSewr ,Paved,RM,3.64,16245454
P05516,T Nagar,1934,2010-02-10,192,2.0,1.0,5,Family,1,2001-02-12,House,NoSewr ,Paved,RL,2.95,14636337
P01089,T Nagar,1541,2013-01-03,111,1.0,1.0,4,Family,1,1980-01-12,Commercial,NoSeWa,Paved,RL,3.345,19252436
P05492,T Nagar,1549,2010-02-15,169,1.0,1.0,4,Normal Sale,0,1966-02-26,Commercial,ELO,Paved,RH,4.23,17370938
P01227,T Nagar,1924,2012-10-12,158,2.0,1.0,5,Normal Sale,0,2007-10-14,Others,ELO,Paved,RH,3.235,14490276
P03423,T Nagar,1763,2011-03-30,93,1.0,1.0,4,Partial,1,1979-04-07,House,All Pub,Paved,RH,3.535,12657942
P01276,T Nagar,1818,2012-09-09,146,2.0,1.0,5,Family,1,1984-09-16,House,NoSewr ,No Access,RM,3.595,13851385
P07879,T Nagar,1902,2008-07-06,21,2.0,1.0,5,Normal Sale,1,1980-07-13,Others,NoSewr ,No Access,RH,3.52,14331637
P09477,T Nagar,1545,2006-11-19,58,1.0,1.0,4,Family,0,1975-11-27,Commercial,All Pub,No Access,RL,2.675,17579780
P07736,T Nagar,1511,2008-08-16,4,1.0,1.0,4,Ab Normal,0,1998-08-19,Others,NoSeWa,Gravel,RL,3.58,13223959
P06986,T Nagar,1792,2009-03-31,44,1.0,1.0,4,Normal Sale,1,1991-04-05,Others,NoSeWa,Paved,RM,2.945,15683379
P00590,T Nagar,1848,2013-12-17,15,2.0,1.0,5,Ab Normal,1,1997-12-21,House,All Pub,Gravel,RL,2.87,14873108
P00252,T Nagar,1790,2014-08-25,175,1.0,1.0,4,Family,1,1975-09-04,Others,NoSeWa,No Access,RM,2.49,14497156
P01374,T Nagar,1754,2012-06-30,200,1.0,1.0,4,Ab Normal,1,1984-07-07,Others,NoSewr ,Gravel,RH,3.365,14793008
P04328,T Nagar,1886,2010-09-22,158,2.0,1.0,5,Normal Sale,1,1996-09-25,House,All Pub,Gravel,RH,3.065,14608404
P01848,T Nagar,1914,2012-01-28,105,2.0,1.0,5,Partial,1,1996-02-01,House,ELO,No Access,RM,2.445,14092933
P02026,T Nagar,1951,2011-12-23,122,2.0,1.0,5,Normal Sale,1,1968-01-03,Others,ELO,No Access,RH,3.94,14187558
P04803,T Nagar,1915,2010-06-28,4,2.0,1.0,5,Family,1,1982-07-05,House,ELO,No Access,RM,3.345,14030020
P02480,T Nagar,1579,2011-09-26,94,1.0,1.0,4,Family,1,1968-10-06,Commercial,All Pub,Gravel,RL,3.835,20004028
P09474,T Nagar,1667,2006-11-20,60,1.0,1.0,4,Partial,1,1989-11-24,Others,NoSeWa,No Access,RM,3.555,13947660
P00310,T Nagar,1735,2014-07-10,2,1.0,1.0,4,AdjLand,1,1977-07-19,Others,ELO,No Access,RM,4.41,14829259
P00449,T Nagar,1982,2014-04-06,152,2.0,1.0,5,AdjLand,1,1995-04-11,House,NoSewr ,Gravel,RM,4.265,16389120
P06206,T Nagar,1977,2009-10-06,155,2.0,1.0,5,Ab Normal,0,1976-10-14,House,ELO,No Access,RL,2.79,12655720
P07857,T Nagar,1653,2008-07-10,164,1.0,1.0,4,Family,1,1976-07-18,Commercial,ELO,No Access,RM,2.27,19895660
P00294,T Nagar,1504,2014-07-19,146,1.0,1.0,4,Partial,1,1990-07-25,Commercial,ELO,No Access,RH,3.385,17292438
P05127,T Nagar,1713,2010-04-25,150,1.0,1.0,4,AdjLand,0,1980-05-02,Others,All Pub,No Access,RL,2.675,13319387
P00668,T Nagar,1641,2013-10-29,163,1.0,1.0,4,Normal Sale,1,1968-11-09,Others,NoSewr ,Paved,RL,3.005,13745933
P01265,T Nagar,1863,2012-09-17,188,2.0,1.0,5,Family,0,1980-09-25,Others,NoSeWa,Gravel,RL,3.64,14621859
P01467,T Nagar,1920,2012-04-19,166,2.0,1.0,5,Ab Normal,0,1993-04-24,Others,ELO,Gravel,RL,2.96,15198520
P07455,T Nagar,1630,2008-11-04,186,1.0,1.0,4,Family,1,1976-11-12,House,NoSeWa,Gravel,RH,4.515,12666748
P07093,T Nagar,1954,2009-02-28,154,2.0,1.0,5,AdjLand,1,1985-03-06,House,NoSeWa,Paved,RM,2.8,15584888
P00838,T Nagar,1781,2013-06-22,50,1.0,1.0,4,AdjLand,0,1973-07-02,Others,NoSewr ,Paved,RL,4.765,14082647
P09492,T Nagar,1538,2006-11-12,133,1.0,1.0,4,Ab Normal,0,1988-11-16,Commercial,NoSeWa,No Access,RM,2.335,18297947
P01476,T Nagar,1923,2012-04-13,39,2.0,1.0,5,AdjLand,0,2003-04-16,House,All Pub,No Access,RL,3.475,13750282
P05358,T Nagar,1910,2010-03-11,73,2.0,1.0,5,Ab Normal,1,1969-03-21,Others,All Pub,Gravel,RL,3.59,16151474
P08609,T Nagar,1904,2007-10-24,57,2.0,1.0,5,AdjLand,1,1965-11-03,House,NoSeWa,Gravel,RM,3.915,15748974
P08279,T Nagar,1541,2008-03-01,184,1.0,1.0,4,Ab Normal,0,1995-03-05,Others,All Pub,No Access,RM,3.235,13110680
P02833,T Nagar,1569,2011-07-17,191,1.0,1.0,4,Partial,0,1994-07-21,Commercial,All Pub,Gravel,RL,3.495,19177260
P02623,T Nagar,1848,2011-09-01,11,2.0,1.0,5,Family,1,1992-09-05,House,NoSeWa,Gravel,RL,3.63,14533817
P05176,T Nagar,1653,2010-04-15,98,1.0,1.0,4,Ab Normal,1,1994-04-19,House,All Pub,Gravel,RL,4.21,14265012
P07235,T Nagar,1917,2009-01-12,4,2.0,1.0,5,Ab Normal,0,1977-01-20,Others,All Pub,No Access,RH,2.68,13377048
P04782,T Nagar,1950,2010-07-01,130,2.0,1.0,5,Partial,0,1966-07-12,Others,ELO,Paved,RH,3.79,13176204
P00069,T Nagar,1884,2015-01-01,99,2.0,1.0,5,Ab Normal,1,1996-01-06,Others,NoSeWa,Gravel,RH,3.815,15616677
P07306,T Nagar,1604,2008-12-25,68,1.0,1.0,4,Partial,0,1996-12-28,Commercial,NoSewr ,Paved,RL,3.615,18820349
P06632,T Nagar,1639,2009-07-10,140,1.0,1.0,4,Family,1,1969-07-20,Others,NoSewr ,Gravel,RL,3.435,14365089
P00604,T Nagar,1962,2013-12-04,164,2.0,1.0,5,AdjLand,0,1970-12-15,Others,NoSewr ,Paved,RL,3.47,15054541
P08715,T Nagar,1984,2007-09-12,5,2.0,1.0,5,AdjLand,0,1965-09-22,House,NoSeWa,No Access,RM,3.485,13683935
P00346,T Nagar,1561,2014-06-20,8,1.0,1.0,4,Partial,1,1969-07-01,House,NoSewr ,Paved,RM,3.73,12738968
P01173,T Nagar,1973,2012-11-14,80,2.0,1.0,5,Normal Sale,1,1984-11-21,House,All Pub,No Access,RL,3.4,14199569
P09275,T Nagar,1914,2007-02-05,136,2.0,1.0,5,Family,0,1999-02-07,Others,All Pub,No Access,RM,4.31,15020699
P08982,T Nagar,1810,2007-05-25,165,2.0,1.0,5,Normal Sale,0,1963-06-05,Others,All Pub,No Access,RM,3.945,14029529
P07543,T Nagar,1643,2008-10-09,128,1.0,1.0,4,AdjLand,1,1972-10-18,Commercial,ELO,Paved,RH,3.85,19874794
P05189,T Nagar,1843,2010-04-13,179,2.0,1.0,5,Partial,1,1974-04-22,House,All Pub,Gravel,RM,3.425,14742612
P08165,T Nagar,1646,2008-04-04,45,1.0,1.0,4,Normal Sale,0,1964-04-15,Others,NoSeWa,Gravel,RL,2.49,13023799
P01512,T Nagar,1510,2012-03-27,144,1.0,1.0,4,Partial,0,2001-03-30,Commercial,NoSewr ,Paved,RL,4.425,18111569
P00426,T Nagar,1993,2014-04-25,187,2.0,1.0,5,AdjLand,0,1984-05-02,Others,NoSewr ,No Access,RM,3.565,15359223
P00634,T Nagar,1840,2013-11-18,101,2.0,1.0,5,Partial,1,1972-11-28,Others,NoSewr ,Paved,RL,3.135,14479427
P01352,T Nagar,1837,2012-07-16,8,2.0,1.0,5,Adj Land,1,1983-07-24,Others,NoSeWa,No Access,RL,3.605,14778075
P00521,T Nagar,1988,2014-02-07,197,2.0,1.0,5,AdjLand,1,1986-02-14,Others,NoSeWa,Paved,RM,4.33,17273409
P07602,T Nagar,1577,2008-09-24,128,1.0,1.0,4,Partial,1,1976-10-02,Others,NoSeWa,Gravel,RM,4.005,14545781
P08443,T Nagar,1595,2007-12-30,153,1.0,1.0,4,AdjLand,1,1998-01-01,Others,NoSeWa,No Access,RH,4.04,13363077
P03096,T Nagar,1726,2011-05-28,156,1.0,1.0,4,Family,1,1998-05-31,House,ELO,Paved,RH,3.35,12720386
P01361,T Nagar,1756,2012-07-08,153,1.0,1.0,4,Normal Sale,1,2001-07-11,Others,NoSeWa,No Access,RL,3.19,14359802
P00603,T Nagar,1946,2013-12-04,148,2.0,1.0,5,AdjLand,0,1985-12-11,Others,NoSeWa,Gravel,RH,3.065,15009216
P05346,Velachery,1855,2010-03-13,14,3.0,2.0,5,Family,0,1988-03-18,Others,NoSewr ,Paved,I,4.01,10063653
P09650,Velachery,1755,2006-04-28,16,2.0,1.0,4,AdjLand,1,1987-05-03,Others,All Pub,Gravel,A,4.58,10702831
P03704,Velachery,1648,2011-01-28,111,2.0,1.0,4,Family,1,1998-01-31,Others,NoSeWa,Paved,C,2.98,9528316
P02391,Velachery,1579,2011-10-14,58,2.0,1.0,4,Ab Normal,1,1987-10-20,Commercial,ELO,Paved,I,2.88,14073061
P09664,Velachery,1724,2006-04-09,116,2.0,1.0,4,Ab Normal,1,1952-04-22,House,ELO,No Access,RL,2.54,9466999
P08836,Velachery,1618,2007-07-30,100,2.0,1.0,4,AdjLand,1,1967-08-09,Others,NoSewr ,Paved,C,4.17,9726203
P09780,Velachery,1563,2005-08-16,43,2.0,1.0,4,Family,0,1977-08-23,House,NoSeWa,Gravel,RM,3.98,10299127
P09763,Velachery,1950,2005-09-03,185,3.0,2.0,5,AdjLand,1,1964-09-13,Others,NoSeWa,Paved,RL,4.16,12602262
P09722,Velachery,1892,2005-11-22,38,3.0,2.0,5,AdjLand,1,1969-12-01,House,ELO,Gravel,RM,3.99,12729658
P04743,Velachery,1517,2010-07-05,40,2.0,1.0,4,Family,0,1999-07-08,Commercial,ELO,Paved,C,3.94,12196843
P08337,Velachery,1729,2008-02-08,144,2.0,1.0,4,Partial,1,1967-02-18,Commercial,NoSewr ,Paved,A,3.83,13328517
P08511,Velachery,1873,2007-12-02,0,3.0,2.0,5,Family,1,1986-12-07,Others,ELO,No Access,RL,3.9,11584406
P01763,Velachery,1909,2012-02-11,11,3.0,2.0,5,Family,1,1979-02-19,Others,All Pub,Gravel,A,4.5,10645747
P08181,Velachery,1780,2008-03-29,194,2.0,1.0,4,Ab Normal,0,1953-04-12,Others,All Pub,Gravel,C,2.95,9130616
P05849,Velachery,1846,2009-12-11,28,3.0,2.0,5,Ab Normal,0,1970-12-21,House,All Pub,Gravel,RM,3.26,11324174
P08027,Velachery,1780,2008-05-16,115,2.0,1.0,4,Family,1,1983-05-23,Commercial,NoSeWa,No Access,C,3.52,13973995
P09528,Velachery,1796,2006-10-24,176,2.0,1.0,4,AdjLand,1,1956-11-05,House,ELO,No Access,RH,3.29,9542407
P08753,Velachery,1835,2007-09-01,88,3.0,2.0,5,Normal Sale,0,1978-09-08,Others,All Pub,Paved,RL,2.98,11323045
P05498,Velachery,1716,2010-02-13,86,2.0,1.0,4,Family,1,2002-02-15,House,ELO,Paved,RL,2.67,10929652
P07362,Velachery,1859,2008-12-08,142,3.0,2.0,5,Normal Sale,1,1960-12-20,House,ELO,Paved,RH,4.68,10361919
P05817,Velachery,1600,2009-12-17,148,2.0,1.0,4,Family,1,1984-12-23,Others,ELO,Paved,RL,3.77,10940878
P02390,Velachery,1880,2011-10-14,95,3.0,2.0,5,Family,1,1965-10-25,Commercial,NoSeWa,No Access,C,3.63,14216456
P09583,Velachery,1755,2006-09-06,103,2.0,1.0,4,Ab Normal,1,1980-09-12,Others,ELO,No Access,C,3.61,9157147
P06391,Velachery,1556,2009-08-29,105,2.0,1.0,4,Partial,0,1989-09-03,Others,NoSeWa,Paved,RL,3.55,9768764
P09661,Velachery,1987,2006-04-16,158,3.0,2.0,5,Family,0,1995-04-19,Others,NoSeWa,Gravel,RH,3.15,11747605
P08685,Velachery,1638,2007-09-21,16,2.0,1.0,4,AdjLand,1,2002-09-22,House,NoSewr ,No Access,RH,3.68,10123254
P04790,Velachery,1524,2010-06-30,33,2.0,1.0,4,Family,1,1988-07-05,Others,NoSewr ,Paved,RM,3.56,11672274
P05290,Velachery,1853,2010-03-24,17,3.0,2.0,5,Partial,1,1961-04-05,House,NoSeWa,No Access,RL,3.68,9840719
P09681,Velachery,1730,2006-03-09,146,2.0,1.0,4,Ab Normal,1,1983-03-15,Others,NoSeWa,No Access,RL,3.4,11061108
P09981,Velachery,1513,2004-05-25,128,2.0,1.0,4,Normal Sale,1,1977-06-01,Commercial,ELO,Gravel,A,3.41,12931120
P09634,Velachery,1762,2006-05-20,142,2.0,1.0,4,Family,1,1982-05-26,House,NoSeWa,No Access,RH,3.06,9442995
P05737,Velachery,1702,2010-01-01,129,2.0,1.0,4,Ab Normal,0,1965-01-12,Commercial,NoSewr ,No Access,I,2.83,12910286
P09951,Velachery,1550,2004-07-16,53,2.0,1.0,4,Partial,1,1990-07-20,Commercial,ELO,Gravel,A,2.84,13129341
P05464,Velachery,1729,2010-02-19,105,2.0,1.0,4,Partial,1,2005-02-20,Others,ELO,Paved,RH,3.86,11097459
P05654,Velachery,1685,2010-01-17,175,2.0,1.0,4,AdjLand,1,1974-01-26,Others,NoSeWa,Gravel,RH,4.19,11637327
P01760,Velachery,1547,2012-02-12,23,2.0,1.0,4,Ab Normal,0,1965-02-23,Others,ELO,Gravel,RM,3.55,10635482
P07522,Velachery,1851,2008-10-14,106,3.0,2.0,5,AdjLand,1,1953-10-28,House,All Pub,Gravel,RM,4.0,12497260
P09322,Velachery,1511,2007-01-17,128,2.0,1.0,4,Family,0,1962-01-28,Commercial,NoSewr ,No Access,C,2.8,10963454
P09462,Velachery,1618,2006-11-25,8,2.0,1.0,4,Normal Sale,0,1958-12-07,Commercial,All Pub,Paved,A,4.19,12012500
P02950,Velachery,1775,2011-06-24,43,2.0,1.0,4,Ab Normal,1,1986-06-30,Others,All Pub,Paved,RH,4.39,11627306
P09566,Velachery,1543,2006-10-03,55,2.0,1.0,4,Normal Sale,0,1959-10-15,Commercial,ELO,No Access,RM,3.64,13532929
P06975,Velachery,1616,2009-04-01,188,2.0,1.0,4,Family,0,1995-04-05,House,NoSewr ,Paved,RM,3.55,10303530
P09760,Velachery,1731,2005-09-06,184,2.0,1.0,4,Partial,0,1961-09-17,Commercial,NoSewr ,Paved,RH,3.78,14260443
P02188,Velachery,1849,2011-11-19,190,3.0,2.0,5,Partial,1,1996-11-22,House,ELO,No Access,RH,3.91,9933308
P09767,Velachery,1782,2005-09-01,13,2.0,1.0,4,Ab Normal,1,1985-09-06,Others,All Pub,Gravel,C,2.33,10736383
P02904,Velachery,1532,2011-07-02,80,2.0,1.0,4,Family,0,1958-07-15,Commercial,ELO,Paved,I,3.15,12104774
P05156,Velachery,1686,2010-04-18,78,2.0,1.0,4,Normal Sale,1,1978-04-26,House,NoSewr ,No Access,RM,3.02,10508728
P05940,Velachery,1810,2009-11-24,197,3.0,2.0,5,Normal Sale,0,1955-12-08,House,All Pub,Paved,RH,4.21,9397550
P09642,Velachery,1939,2006-05-05,149,3.0,2.0,5,AdjLand,1,1990-05-09,Others,NoSeWa,No Access,A,3.5,10099999
P08575,Velachery,1555,2007-11-02,120,2.0,1.0,4,Partial,0,1963-11-13,House,NoSeWa,Gravel,RL,4.22,9183132
P04833,Velachery,1996,2010-06-22,38,3.0,2.0,5,Ab Normal,1,1984-06-28,House,NoSewr ,Gravel,RH,3.83,11873211
P03958,Velachery,1675,2010-12-05,43,2.0,1.0,4,Normal Sale,1,1959-12-18,Commercial,All Pub,No Access,I,3.67,13916210
P09793,Velachery,1751,2005-07-15,18,2.0,1.0,4,Partial,1,1982-07-21,House,All Pub,Paved,RL,3.07,10886899
P05936,Velachery,1674,2009-11-25,2,2.0,1.0,4,AdjLand,0,1985-12-01,Commercial,All Pub,No Access,I,4.41,13831520
P08773,Velachery,1681,2007-08-24,8,2.0,1.0,4,Family,1,1993-08-27,House,ELO,Gravel,RL,2.71,11262230
P03369,Velachery,1950,2011-04-07,149,3.0,2.0,5,Ab Normal,1,1966-04-18,House,NoSeWa,Gravel,RL,3.83,11829510
P09675,Velachery,1537,2006-03-19,89,2.0,1.0,4,Ab Normal,0,1997-03-21,House,All Pub,Gravel,RL,4.6,10367059
P06068,Velachery,1767,2009-10-29,174,2.0,1.0,4,Family,0,1986-11-04,Commercial,All Pub,No Access,I,2.68,13598372
P04122,Velachery,1964,2010-11-02,187,3.0,2.0,5,Ab Normal,0,1966-11-13,House,All Pub,Gravel,I,3.07,9804811
P03376,Velachery,1782,2011-04-06,88,2.0,1.0,4,Normal Sale,1,2004-04-07,Others,NoSewr ,No Access,RM,3.13,12196550
P05314,Velachery,1545,2010-03-19,70,2.0,1.0,4,Family,0,1991-03-24,Others,ELO,Paved,I,3.81,8807254
P01502,Velachery,1651,2012-03-29,100,2.0,1.0,4,Family,1,1996-04-02,Commercial,All Pub,Paved,C,3.59,14196346
P10024,Velachery,1661,2004-01-31,83,2.0,1.0,4,Partial,1,1976-02-07,Others,NoSewr ,No Access,RM,3.14,11030874
P03732,Velachery,1578,2011-01-22,68,2.0,1.0,4,Family,1,1982-01-29,Others,ELO,No Access,RL,3.59,10096351
P09238,Velachery,1823,2007-02-15,200,3.0,2.0,5,AdjLand,1,1963-02-26,House,NoSewr ,Gravel,I,4.08,10803163
P09592,Velachery,1984,2006-08-26,102,3.0,2.0,5,Family,0,1956-09-07,Others,All Pub,No Access,RL,4.08,10688250
P10021,Velachery,1806,2004-02-04,71,3.0,2.0,5,Partial,1,1963-02-14,House,All Pub,Paved,RM,3.23,11353180
P09715,Velachery,1730,2005-12-20,162,2.0,1.0,4,Family,0,1979-12-27,Others,NoSewr ,Paved,RM,2.9,11189285
P03202,Velachery,1833,2011-05-06,190,3.0,2.0,5,Normal Sale,1,2003-05-08,House,ELO,Gravel,RH,3.0,11413657
P01590,Velachery,1576,2012-03-13,185,2.0,1.0,4,Normal Sale,1,1981-03-21,House,NoSeWa,Gravel,RM,4.08,11489396
P02513,Velachery,1729,2011-09-19,92,2.0,1.0,4,Ab Normal,1,1966-09-30,Others,NoSewr ,Gravel,RM,3.76,12410899
P01649,Velachery,1707,2012-03-03,48,2.0,1.0,4,Family,0,1977-03-12,House,All Pub,Gravel,RH,3.44,9599606
P07022,Velachery,1843,2009-03-20,149,3.0,2.0,5,Partial,0,1980-03-27,Others,ELO,Gravel,I,4.16,10136577
P04651,Velachery,1830,2010-07-25,84,3.0,2.0,5,Normal Sale,0,1991-07-30,House,All Pub,Gravel,RM,2.66,11711447
P10015,Velachery,1925,2004-03-07,38,3.0,2.0,5,Family,0,1959-03-19,House,ELO,Gravel,C,4.52,8715825
P09101,Velachery,1897,2007-04-06,1,3.0,2.0,5,AdjLand,0,1967-04-16,House,NoSewr ,No Access,RM,3.33,10451744
P05624,Velachery,1636,2010-01-23,34,2.0,1.0,4,Partial,1,1964-02-04,Others,NoSeWa,Gravel,C,2.4,9173606
P09828,Velachery,1609,2005-04-10,44,2.0,1.0,4,Partial,1,1999-04-12,House,NoSewr ,Paved,RH,3.31,9991394
P05131,Velachery,1697,2010-04-24,41,2.0,1.0,4,Family,0,1996-04-27,Commercial,NoSeWa,Paved,C,3.15,13287452
P09871,Velachery,1770,2005-01-01,138,2.0,1.0,4,Partial,0,1981-01-07,House,ELO,Paved,RH,3.26,8984032
P09698,Velachery,1594,2006-02-02,154,2.0,1.0,4,Ab Normal,1,1996-02-05,Others,NoSewr ,Paved,I,3.17,10338729
P02935,Velachery,1672,2011-06-26,194,2.0,1.0,4,Partial,0,1989-07-01,Others,All Pub,Gravel,RM,2.49,11482691
P09798,Velachery,1845,2005-06-23,45,3.0,2.0,5,Partial,1,1982-06-29,Others,NoSewr ,Gravel,RH,3.14,11942546
P09643,Velachery,1958,2006-05-05,154,3.0,2.0,5,Partial,0,1969-05-14,Others,NoSewr ,Gravel,C,4.25,9909428
P07768,Velachery,1617,2008-08-08,18,2.0,1.0,4,Ab Normal,0,1981-08-15,Commercial,NoSewr ,Gravel,A,3.83,12653981
P06227,Velachery,1526,2009-10-02,62,2.0,1.0,4,Partial,1,1982-10-09,Others,All Pub,Gravel,C,3.27,9536868
P02264,Velachery,1696,2011-11-03,63,2.0,1.0,4,Ab Normal,0,1996-11-06,Others,ELO,Paved,RH,2.76,9920430
P03243,Velachery,1623,2011-04-27,91,2.0,1.0,4,AdjLand,0,2003-04-29,Others,ELO,Paved,RL,3.36,10925967
P05542,Velachery,1964,2010-02-06,128,3.0,2.0,5,Normal Sale,1,2005-02-07,Others,NoSeWa,No Access,I,4.06,11262659
P03114,Velachery,1762,2011-05-24,196,2.0,1.0,4,Normal Sale,1,1972-06-02,Others,NoSewr ,Paved,A,4.31,9344769
P04652,Velachery,1598,2010-07-25,7,2.0,1.0,4,Ab Normal,0,1961-08-06,Commercial,ELO,Gravel,RH,2.95,13676417
P10016,Velachery,1856,2004-02-27,52,3.0,2.0,5,Partial,1,1966-03-08,Others,NoSewr ,Gravel,A,3.2,9967943
